,n,h_b,h_g,a_b,a_g,e_b,e_g,ebh,egh,iteration
1184,0.6,1.0,0.7,1.0,0.7,0.5086779286037486,0.49132207139625134,0.5475765079593103,0.5315947355490848,14.0
1185,0.6,1.0,0.7,1.0,0.8,0.5085827456636204,0.4914172543363796,0.5477437246858906,0.5319461491976671,15.0
1186,0.6,1.0,0.7,1.0,0.9,0.5084859742411919,0.49151402575880804,0.5479144901521248,0.5323040058512444,15.0
1187,0.6,1.0,0.7,1.0,1.0,0.5083875923539524,0.4916124076460476,0.5480888899555909,0.5326684241076105,15.0
1188,0.6,1.0,0.8,0.5,0.5,0.5052640171887797,0.49473598281122033,0.5435813362339439,0.533868698484443,1000.0
1189,0.6,1.0,0.8,0.5,0.6,0.5051357818803797,0.4948642181196202,0.5437282675647195,0.5342577420744156,14.0
1190,0.6,1.0,0.8,0.5,0.7,0.5050054731649856,0.4949945268350143,0.543878409065478,0.534653642892844,15.0
1191,0.6,1.0,0.8,0.5,0.8,0.5048730748785056,0.4951269251214943,0.5440318332873877,0.5350564901748706,15.0
1192,0.6,1.0,0.8,0.5,0.9,0.5047385730691428,0.4952614269308572,0.5441886129793286,0.5354663687434724,16.0
1193,0.6,1.0,0.8,0.5,1.0,0.5046019562323547,0.49539804376764535,0.5443488208998708,0.5358833583902,15.0
1194,0.6,1.0,0.8,0.6,0.5,0.5054690815675569,0.4945309184324432,0.5440211077698627,0.5339356483506797,14.0
1195,0.6,1.0,0.8,0.6,0.6,0.5053409585140446,0.49465904148595546,0.5441698958353549,0.5343264704792449,14.0
1196,0.6,1.0,0.8,0.6,0.7,0.505210756067543,0.494789243932457,0.5443219376452079,0.5347242058538291,15.0
1197,0.6,1.0,0.8,0.6,0.8,0.5050784577532706,0.49492154224672935,0.5444773067124337,0.535128945180158,15.0
1198,0.6,1.0,0.8,0.6,0.9,0.5049440493087503,0.4950559506912497,0.5446360767337175,0.5355407747303341,16.0
1199,0.6,1.0,0.8,0.6,1.0,0.5048075189205815,0.4951924810794184,0.5447983213961063,0.535959775714643,17.0
1200,0.6,1.0,0.8,0.7,0.5,0.5056760188338161,0.49432398116618387,0.5444644825956859,0.5340032131660329,14.0
1201,0.6,1.0,0.8,0.7,0.6,0.5055480041574338,0.4944519958425661,0.5446151342122473,0.5343958322380781,1000.0
1202,0.6,1.0,0.8,0.7,0.7,0.5054179038499294,0.4945820961500707,0.5447690832386258,0.5347954212086928,14.0
1203,0.6,1.0,0.8,0.7,0.8,0.5052857011132651,0.4947142988867349,0.5449264041419293,0.5352020722693416,15.0
1204,0.6,1.0,0.8,0.7,0.9,0.5051513813613209,0.4948486186386791,0.5450871715574207,0.5356158731554505,15.0
1205,0.6,1.0,0.8,0.7,1.0,0.5050149324584993,0.4949850675415008,0.5452514600897447,0.5360369065090556,17.0
1206,0.6,1.0,0.8,0.8,0.5,0.505884750908872,0.49411524909112803,0.5449112828987905,0.5340713675288247,14.0
1207,0.6,1.0,0.8,0.8,0.6,0.5057568401055998,0.49424315989440015,0.5450638029593351,0.5344658011774902,14.0
1208,0.6,1.0,0.8,0.8,0.7,0.5056268371666248,0.4943731628333753,0.545219664130784,0.5348672619823631,15.0
1209,0.6,1.0,0.8,0.8,0.8,0.5054947249576724,0.4945052750423275,0.5453789418245808,0.5352758436344711,18.0
1210,0.6,1.0,0.8,0.8,0.9,0.5053604885555918,0.4946395114444082,0.5455417116032523,0.5356916353453696,16.0
1211,0.6,1.0,0.8,0.8,1.0,0.5052241154888141,0.494775884511186,0.5457080489759952,0.5361147212003995,15.0
1212,0.6,1.0,0.8,0.9,0.5,0.5060951931248839,0.493904806875116,0.5453613173425735,0.5341400838811202,15.0
1213,0.6,1.0,0.8,0.9,0.6,0.5059673810366426,0.49403261896335726,0.5455157087094364,0.5345363488971628,15.0
1214,0.6,1.0,0.8,0.9,0.7,0.505837470027162,0.49416252997283794,0.5456734848656906,0.5349396988994123,15.0
1215,0.6,1.0,0.8,0.9,0.8,0.5057054426125525,0.4942945573874476,0.5458347221552783,0.5353502290908488,16.0
1216,0.6,1.0,0.8,0.9,0.9,0.5055712835188385,0.4944287164811615,0.5459994970545257,0.5357680301704583,16.0
1217,0.6,1.0,0.8,0.9,1.0,0.5054349799242921,0.4945650200757079,0.5461678859619113,0.5361931876768669,16.0
1218,0.6,1.0,0.8,1.0,0.5,0.5063072541797117,0.4936927458202882,0.5458143810492971,0.534209332493309,16.0
1219,0.6,1.0,0.8,1.0,0.6,0.5061795349687339,0.49382046503126603,0.5459706444515958,0.5346074447540481,15.0
1220,0.6,1.0,0.8,1.0,0.7,0.5060497097554134,0.49395029024458664,0.5461303362383503,0.5350127003678038,15.0
1221,0.6,1.0,0.8,1.0,0.8,0.5059177606924924,0.4940822393075075,0.5462935336720363,0.5354251960603531,1000.0
1222,0.6,1.0,0.8,1.0,0.9,0.5057836721409971,0.4942163278590029,0.5464603141271124,0.535845024027802,16.0
1223,0.6,1.0,0.8,1.0,1.0,0.5056474309144657,0.49435256908553427,0.5466307548737943,0.5362722712703611,17.0
1224,0.6,1.0,0.9,0.5,0.5,0.5026450031292263,0.49735499687077356,0.5416755395581901,0.5368006729550722,14.0
1225,0.6,1.0,0.9,0.5,0.6,0.5024769647109011,0.49752303528909886,0.5418002915314806,0.537237911790562,14.0
1226,0.6,1.0,0.9,0.5,0.7,0.5023062977816775,0.49769370221832254,0.5419276365350971,0.5376822491773787,15.0
1227,0.6,1.0,0.9,0.5,0.8,0.5021330041161317,0.49786699588386824,0.5420576157476255,0.5381337043470418,15.0
1228,0.6,1.0,0.9,0.5,0.9,0.5019570904687966,0.49804290953120345,0.5421902686134876,0.5385922852081534,15.0
1229,0.6,1.0,0.9,0.5,1.0,0.5017785689651292,0.4982214310348709,0.5423256325693095,0.5390579874005479,16.0
1230,0.6,1.0,0.9,0.6,0.5,0.5028544770806707,0.4971455229193292,0.5421350039814339,0.5368771264509204,1000.0
1231,0.6,1.0,0.9,0.6,0.6,0.5026865418290409,0.49731345817095896,0.5422620294621882,0.5373165280510139,15.0
1232,0.6,1.0,0.9,0.6,0.7,0.5025159695185759,0.49748403048142414,0.5423917004860003,0.5377630954957641,15.0
1233,0.6,1.0,0.9,0.6,0.8,0.5023427616086226,0.49765723839137743,0.5425240590965963,0.5382168492801317,16.0
1234,0.6,1.0,0.9,0.6,0.9,0.5021669245586942,0.4978330754413058,0.5426591455496051,0.5386777984752901,17.0
1235,0.6,1.0,0.9,0.6,1.0,0.5019884702238308,0.4980115297761693,0.5427969980300603,0.5391459397661207,16.0
1236,0.6,1.0,0.9,0.7,0.5,0.5030664377987251,0.4969335622012749,0.5425994737282626,0.5369544927102636,14.0
1237,0.6,1.0,0.9,0.7,0.6,0.5028986104951296,0.4971013895048704,0.5427288083140704,0.5373960890607146,15.0
1238,0.6,1.0,0.9,0.7,0.7,0.50272813747046,0.4972718625295401,0.5428608419055597,0.5378449197897658,15.0
1239,0.6,1.0,0.9,0.7,0.8,0.5025550198575406,0.49744498014245936,0.542995617425523,0.5383010066883658,15.0
1240,0.6,1.0,0.9,0.7,0.9,0.5023792638093698,0.49762073619063013,0.5431331759527339,0.5387643600208312,17.0
1241,0.6,1.0,0.9,0.7,1.0,0.5022008808989442,0.49779911910105573,0.5432735564302595,0.5392349775452242,17.0
1242,0.6,1.0,0.9,0.8,0.5,0.5032808235414953,0.4967191764585046,0.5430687983699387,0.5370327493740453,16.0
1243,0.6,1.0,0.9,0.8,0.6,0.5031131086324363,0.49688689136756375,0.5432004763186249,0.5374765718841514,16.0
1244,0.6,1.0,0.9,0.8,0.7,0.5029427392185848,0.49705726078141516,0.5433349076526901,0.5379276985319685,15.0
1245,0.6,1.0,0.9,0.8,0.8,0.5027697160946021,0.4972302839053978,0.5434721361868349,0.5383861524365843,17.0
1246,0.6,1.0,0.9,0.8,0.9,0.5025940450951071,0.49740595490489287,0.5436122038337651,0.5388519450856037,16.0
1247,0.6,1.0,0.9,0.8,1.0,0.5024157374990349,0.4975842625009651,0.5437551503029866,0.5393250753379351,17.0
1248,0.6,1.0,0.9,0.9,0.5,0.5034975646794605,0.49650243532053956,0.5435428106256276,0.5371118711994759,1000.0
1249,0.6,1.0,0.9,0.9,0.6,0.5033299662243141,0.4966700337756858,0.5436768646645215,0.5375579505980184,16.0
1250,0.6,1.0,0.9,0.9,0.7,0.5031597043512192,0.4968402956487808,0.5438137273471824,0.5380114050988013,16.0
1251,0.6,1.0,0.9,0.9,0.8,0.5029867795046848,0.49701322049531516,0.5439534433918213,0.538472259180657,16.0
1252,0.6,1.0,0.9,0.9,0.9,0.5028111971887175,0.4971888028112825,0.5440960555545618,0.5389405255840419,16.0
1253,0.6,1.0,0.9,0.9,1.0,0.5026329683757821,0.49736703162421786,0.544241604318381,0.5394162042957533,17.0
1254,0.6,1.0,0.9,1.0,0.5,0.5037165834604764,0.49628341653952357,0.5440213259498766,0.5371918299730765,17.0
1255,0.6,1.0,0.9,1.0,0.6,0.5035491050773809,0.49645089492261907,0.5441577870792312,0.5376401962000213,16.0
1256,0.6,1.0,0.9,1.0,0.7,0.5033789542249839,0.496621045775016,0.5442971129452756,0.5380960096748817,1000.0
1257,0.6,1.0,0.9,1.0,0.8,0.5032061309853105,0.4967938690146895,0.5444393491799367,0.5385592962671291,1000.0
1258,0.6,1.0,0.9,1.0,0.9,0.5030306405191555,0.4969693594808445,0.5445845393907803,0.5390300699988887,16.0
1259,0.6,1.0,0.9,1.0,1.0,0.5028524934797184,0.4971475065202816,0.5447327248397591,0.5395083320111059,1000.0
1260,0.6,1.0,1.0,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5394118567930813,0.5394118567930813,15.0
1261,0.6,1.0,1.0,0.5,0.6,0.4997888530197005,0.5002111469802996,0.5394968581390674,0.5398856293546206,15.0
1262,0.6,1.0,1.0,0.5,0.7,0.49957457624915325,0.5004254237508469,0.5395831265585764,0.5403659495885674,1000.0
1263,0.6,1.0,1.0,0.5,0.8,0.4993572053721346,0.5006427946278653,0.5396706479934891,0.5408527172759939,1000.0
1264,0.6,1.0,1.0,0.5,0.9,0.49913678475673673,0.5008632152432633,0.5397594048879475,0.5413458128539481,1000.0
1265,0.6,1.0,1.0,0.5,1.0,0.4989133679299265,0.5010866320700734,0.5398493759955505,0.5418450964682437,17.0
1266,0.6,1.0,1.0,0.6,0.5,0.5002111469802996,0.4997888530197005,0.5398856293546206,0.5394968581390674,15.0
1267,0.6,1.0,1.0,0.6,0.6,0.5,0.5,0.539973109961345,0.539973109961345,16.0
1268,0.6,1.0,1.0,0.6,0.7,0.49978570875665324,0.5002142912433468,0.5400619065331214,0.5404559804635826,16.0
1269,0.6,1.0,1.0,0.6,0.8,0.49956830860801277,0.5004316913919872,0.5401520050026686,0.540945369709491,15.0
1270,0.6,1.0,1.0,0.6,0.9,0.499347843650639,0.5006521563493611,0.5402433876796854,0.5414411581879429,1000.0
1271,0.6,1.0,1.0,0.6,1.0,0.49912436720204856,0.5008756327979513,0.5403360330477932,0.5419432058433689,17.0
1272,0.6,1.0,1.0,0.7,0.5,0.5004254237508468,0.4995745762491532,0.5403659495885675,0.5395831265585764,1000.0
1273,0.6,1.0,1.0,0.7,0.6,0.5002142912433468,0.49978570875665324,0.5404559804635826,0.5400619065331214,17.0
1274,0.6,1.0,1.0,0.7,0.7,0.5,0.5,0.540547378138578,0.540547378138578,16.0
1275,0.6,1.0,1.0,0.7,0.8,0.4997825850396162,0.5002174149603839,0.5406401285613784,0.5410394417610547,16.0
1276,0.6,1.0,1.0,0.7,0.9,0.4995620901744371,0.5004379098255629,0.540734213927161,0.5415379779758767,1000.0
1277,0.6,1.0,1.0,0.7,1.0,0.4993385685000464,0.5006614314999537,0.5408296124645854,0.5420428465547447,17.0
1278,0.6,1.0,1.0,0.8,0.5,0.5006427946278653,0.4993572053721346,0.5408527172759939,0.5396706479934891,1000.0
1279,0.6,1.0,1.0,0.8,0.6,0.5004316913919872,0.49956830860801277,0.540945369709491,0.5401520050026686,16.0
1280,0.6,1.0,1.0,0.8,0.7,0.5002174149603839,0.49978258503961615,0.5410394417610547,0.5406401285613784,16.0
1281,0.6,1.0,1.0,0.8,0.8,0.49999999999999994,0.49999999999999994,0.5411349194197195,0.5411349194197195,17.0
1282,0.6,1.0,1.0,0.8,0.9,0.49977949002593336,0.5002205099740665,0.5412317847878421,0.5416362582759213,16.0
1283,0.6,1.0,1.0,0.8,1.0,0.49955593789927033,0.5004440621007296,0.541330015855843,0.5421440047594006,1000.0
1284,0.6,1.0,1.0,0.9,0.5,0.5008632152432632,0.4991367847567367,0.5413458128539482,0.5397594048879476,1000.0
1285,0.6,1.0,1.0,0.9,0.6,0.5006521563493611,0.49934784365063895,0.541441158187943,0.5402433876796854,17.0
1286,0.6,1.0,1.0,0.9,0.7,0.5004379098255628,0.4995620901744371,0.5415379779758769,0.540734213927161,1000.0
1287,0.6,1.0,1.0,0.9,0.8,0.5002205099740665,0.49977949002593336,0.5416362582759213,0.5412317847878421,17.0
1288,0.6,1.0,1.0,0.9,0.9,0.5,0.5,0.5417359811210977,0.5417359811210977,18.0
1289,0.6,1.0,1.0,0.9,1.0,0.49977643251734827,0.5002235674826517,0.5418371242820261,0.5422466624462681,1000.0
1290,0.6,1.0,1.0,1.0,0.5,0.5010866320700734,0.4989133679299265,0.5418450964682437,0.5398493759955505,18.0
1291,0.6,1.0,1.0,1.0,0.6,0.5008756327979513,0.49912436720204856,0.5419432058433689,0.5403360330477932,17.0
1292,0.6,1.0,1.0,1.0,0.7,0.5006614314999537,0.4993385685000464,0.5420428465547447,0.5408296124645854,16.0
1293,0.6,1.0,1.0,1.0,0.8,0.5004440621007296,0.49955593789927033,0.5421440047594006,0.541330015855843,1000.0
1294,0.6,1.0,1.0,1.0,0.9,0.5002235674826517,0.49977643251734827,0.5422466624462682,0.541837124282026,1000.0
1295,0.6,1.0,1.0,1.0,1.0,0.5,0.5,0.5423507971863182,0.5423507971863182,18.0
1296,0.8666666666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.602930006293351,0.602930006293351,2.0
1297,0.8666666666666667,0.5,0.5,0.5,0.6,0.5,0.5,0.6049720866507692,0.6049720866507692,11.0
1298,0.8666666666666667,0.5,0.5,0.5,0.7,0.5,0.5,0.6070890273513592,0.6070890273513592,13.0
1299,0.8666666666666667,0.5,0.5,0.5,0.8,0.5,0.5,0.6092843367397045,0.6092843367397045,14.0
1300,0.8666666666666667,0.5,0.5,0.5,0.9,0.5,0.5,0.6115616664506823,0.6115616664506823,16.0
1301,0.8666666666666667,0.5,0.5,0.5,1.0,0.5,0.5,0.6139248061419691,0.6139248061419691,16.0
1302,0.8666666666666667,0.5,0.5,0.6,0.5,0.5,0.5,0.6049720866507692,0.6049720866507692,11.0
1303,0.8666666666666667,0.5,0.5,0.6,0.6,0.5,0.5,0.6070890273513592,0.6070890273513592,13.0
1304,0.8666666666666667,0.5,0.5,0.6,0.7,0.5,0.5,0.6092843367397045,0.6092843367397045,14.0
1305,0.8666666666666667,0.5,0.5,0.6,0.8,0.5,0.5,0.6115616664506823,0.6115616664506823,16.0
1306,0.8666666666666667,0.5,0.5,0.6,0.9,0.5,0.5,0.6139248061419691,0.6139248061419691,16.0
1307,0.8666666666666667,0.5,0.5,0.6,1.0,0.5,0.5,0.6163776748735744,0.6163776748735744,18.0
1308,0.8666666666666667,0.5,0.5,0.7,0.5,0.5,0.5,0.6070890273513592,0.6070890273513592,13.0
1309,0.8666666666666667,0.5,0.5,0.7,0.6,0.5,0.5,0.6092843367397045,0.6092843367397045,14.0
1310,0.8666666666666667,0.5,0.5,0.7,0.7,0.5,0.5,0.6115616664506823,0.6115616664506823,17.0
1311,0.8666666666666667,0.5,0.5,0.7,0.8,0.5,0.5,0.6139248061419691,0.6139248061419691,16.0
1312,0.8666666666666667,0.5,0.5,0.7,0.9,0.5,0.5,0.6163776748735744,0.6163776748735744,18.0
1313,0.8666666666666667,0.5,0.5,0.7,1.0,0.5,0.5,0.6189243083548275,0.6189243083548275,19.0
1314,0.8666666666666667,0.5,0.5,0.8,0.5,0.5,0.5,0.6092843367397045,0.6092843367397045,14.0
1315,0.8666666666666667,0.5,0.5,0.8,0.6,0.5,0.5,0.6115616664506823,0.6115616664506823,16.0
1316,0.8666666666666667,0.5,0.5,0.8,0.7,0.5,0.5,0.6139248061419691,0.6139248061419691,16.0
1317,0.8666666666666667,0.5,0.5,0.8,0.8,0.5,0.5,0.6163776748735744,0.6163776748735744,18.0
1318,0.8666666666666667,0.5,0.5,0.8,0.9,0.5,0.5,0.6189243083548275,0.6189243083548275,19.0
1319,0.8666666666666667,0.5,0.5,0.8,1.0,0.5,0.5,0.621568841150455,0.621568841150455,20.0
1320,0.8666666666666667,0.5,0.5,0.9,0.5,0.5,0.5,0.6115616664506823,0.6115616664506823,16.0
1321,0.8666666666666667,0.5,0.5,0.9,0.6,0.5,0.5,0.6139248061419691,0.6139248061419691,16.0
1322,0.8666666666666667,0.5,0.5,0.9,0.7,0.5,0.5,0.6163776748735744,0.6163776748735744,18.0
1323,0.8666666666666667,0.5,0.5,0.9,0.8,0.5,0.5,0.6189243083548275,0.6189243083548275,19.0
1324,0.8666666666666667,0.5,0.5,0.9,0.9,0.5,0.5,0.621568841150455,0.621568841150455,20.0
1325,0.8666666666666667,0.5,0.5,0.9,1.0,0.5,0.5,0.6243154828005882,0.6243154828005882,21.0
1326,0.8666666666666667,0.5,0.5,1.0,0.5,0.5,0.5,0.6139248061419691,0.6139248061419691,16.0
1327,0.8666666666666667,0.5,0.5,1.0,0.6,0.5,0.5,0.6163776748735744,0.6163776748735744,18.0
1328,0.8666666666666667,0.5,0.5,1.0,0.7,0.5,0.5,0.6189243083548275,0.6189243083548275,19.0
1329,0.8666666666666667,0.5,0.5,1.0,0.8,0.5,0.5,0.621568841150455,0.621568841150455,20.0
1330,0.8666666666666667,0.5,0.5,1.0,0.9,0.5,0.5,0.6243154828005882,0.6243154828005882,21.0
1331,0.8666666666666667,0.5,0.5,1.0,1.0,0.5,0.5,0.6271684866703057,0.6271684866703057,23.0
1332,0.8666666666666667,0.5,0.6,0.5,0.5,0.4922750208532596,0.5077249791467404,0.5964047602225552,0.608686073685777,11.0
1333,0.8666666666666667,0.5,0.6,0.5,0.6,0.4919946165546102,0.5080053834453897,0.5983789080592329,0.6110367693556479,1000.0
1334,0.8666666666666667,0.5,0.6,0.5,0.7,0.4917075486858584,0.5082924513141416,0.6004394565280254,0.6134765824787533,13.0
1335,0.8666666666666667,0.5,0.6,0.5,0.8,0.49141386043389673,0.5085861395661033,0.602590955792672,0.6160093691269672,15.0
1336,0.8666666666666667,0.5,0.6,0.5,0.9,0.4911136421880524,0.5088863578119476,0.604838131587075,0.6186390507999758,1000.0
1337,0.8666666666666667,0.5,0.6,0.5,1.0,0.49080703980380586,0.5091929601961942,0.6071858679417839,0.6213695859536056,1000.0
1338,0.8666666666666667,0.5,0.6,0.6,0.5,0.49233102980869614,0.507668970191304,0.5983654807437007,0.6104998570275795,11.0
1339,0.8666666666666667,0.5,0.6,0.6,0.6,0.49204946183936144,0.5079505381606385,0.6004078944463522,0.6129168772910146,1000.0
1340,0.8666666666666667,0.5,0.6,0.6,0.7,0.49176131290924435,0.5082386870907556,0.6025402314357822,0.6154260929317217,15.0
1341,0.8666666666666667,0.5,0.6,0.6,0.8,0.4914666535571232,0.5085333464428767,0.6047671942669336,0.6180314510969005,17.0
1342,0.8666666666666667,0.5,0.6,0.6,0.9,0.49116560623373273,0.5088343937662672,0.6070936521389235,0.6207369491832863,18.0
1343,0.8666666666666667,0.5,0.6,0.6,1.0,0.4908583541442845,0.5091416458557156,0.6095246186788598,0.6235466012861317,19.0
1344,0.8666666666666667,0.5,0.6,0.7,0.5,0.4923891674278449,0.5076108325721551,0.6004006940039156,0.6123834304576466,14.0
1345,0.8666666666666667,0.5,0.6,0.7,0.6,0.49210649929566164,0.5078935007043384,0.6025146574288996,0.6148698099449214,14.0
1346,0.8666666666666667,0.5,0.6,0.7,0.7,0.49181734872157623,0.5081826512784238,0.604722213722689,0.6174515750067779,16.0
1347,0.8666666666666667,0.5,0.6,0.7,0.8,0.4915218164420703,0.5084781835579297,0.6070282132825298,0.6201327556153619,17.0
1348,0.8666666666666667,0.5,0.6,0.7,0.9,0.4912200601910239,0.5087799398089761,0.6094376605742644,0.6229174130703958,19.0
1349,0.8666666666666667,0.5,0.6,0.7,1.0,0.4909123041355463,0.5090876958644538,0.6119556860796516,0.6258096005839129,20.0
1350,0.8666666666666667,0.5,0.6,0.8,0.5,0.49244953996913116,0.5075504600308688,0.6025141169690322,0.6143403352822906,14.0
1351,0.8666666666666667,0.5,0.6,0.8,0.6,0.49216584415503883,0.507834155844961,0.6047030676722582,0.6168992452520745,15.0
1352,0.8666666666666667,0.5,0.6,0.8,0.7,0.49187578202518223,0.5081242179748178,0.6069894255782383,0.6195568390573137,16.0
1353,0.8666666666666667,0.5,0.6,0.8,0.8,0.49157948760341935,0.5084205123965807,0.6093781814327354,0.6223172182552892,17.0
1354,0.8666666666666667,0.5,0.6,0.8,0.9,0.4912771573849354,0.5087228426150647,0.6118744630650389,0.6251844923775337,20.0
1355,0.8666666666666667,0.5,0.6,0.8,1.0,0.49096906037136173,0.5090309396286382,0.6144835004764294,0.6281627327666368,21.0
1356,0.8666666666666667,0.5,0.6,0.9,0.5,0.4925122588405715,0.5074877411594285,0.6047096465969864,0.6163742903274486,15.0
1357,0.8666666666666667,0.5,0.6,0.9,0.6,0.4922276176275126,0.5077723823724872,0.6069771749283029,0.6190090371705924,16.0
1358,0.8666666666666667,0.5,0.6,0.9,0.7,0.4919367456709891,0.5080632543290109,0.609346064761263,0.6217458673748923,19.0
1359,0.8666666666666667,0.5,0.6,0.9,0.8,0.49163981362395426,0.5083601863760456,0.6118214360628571,0.6245889392177942,19.0
1360,0.8666666666666667,0.5,0.6,0.9,0.9,0.4913370604800525,0.5086629395199475,0.6144085236058315,0.6275423903764769,20.0
1361,0.8666666666666667,0.5,0.6,0.9,1.0,0.49102880420235295,0.5089711957976469,0.6171126340396288,0.6306102840317572,1000.0
1362,0.8666666666666667,0.5,0.6,1.0,0.5,0.49257744059278213,0.5074225594072178,0.6069913595686868,0.618489192792969,16.0
1363,0.8666666666666667,0.5,0.6,1.0,0.6,0.4922919469367444,0.5077080530632556,0.609341205194065,0.6212032140860788,17.0
1364,0.8666666666666667,0.5,0.6,1.0,0.7,0.4920003795375643,0.5079996204624356,0.611796498518834,0.6240228095196613,20.0
1365,0.8666666666666667,0.5,0.6,1.0,0.8,0.491702949275135,0.5082970507248649,0.614362473159528,0.6269521748587369,21.0
1366,0.8666666666666667,0.5,0.6,1.0,0.9,0.491399941633916,0.5086000583660839,0.6170444489510247,0.6299954505738616,21.0
1367,0.8666666666666667,0.5,0.6,1.0,1.0,0.49109172790412525,0.5089082720958749,0.6198477797017687,0.6331566591283919,23.0
1368,0.8666666666666667,0.5,0.7,0.5,0.5,0.48430989225123017,0.5156901077487698,0.5888332301490647,0.6138531047781809,12.0
1369,0.8666666666666667,0.5,0.7,0.5,0.6,0.4837054137360496,0.5162945862639503,0.5906216472230735,0.6164621307818426,13.0
1370,0.8666666666666667,0.5,0.7,0.5,0.7,0.4830853511261651,0.5169146488738349,0.5924990396152934,0.6191677969262908,15.0
1371,0.8666666666666667,0.5,0.7,0.5,0.8,0.48244994784706824,0.5175500521529317,0.5944703210859112,0.6219732340308447,1000.0
1372,0.8666666666666667,0.5,0.7,0.5,0.9,0.4817995973206478,0.5182004026793522,0.5965405358580338,0.6248814042719211,17.0
1373,0.8666666666666667,0.5,0.7,0.5,1.0,0.48113486677481304,0.5188651332251869,0.5987148181907629,0.6278950345181494,19.0
1374,0.8666666666666667,0.5,0.7,0.6,0.5,0.48441451202782887,0.5155854879721712,0.5906907935349269,0.6154365781354613,13.0
1375,0.8666666666666667,0.5,0.7,0.6,0.6,0.4838084010170079,0.516191598982992,0.592538596143742,0.618100622590069,13.0
1376,0.8666666666666667,0.5,0.7,0.6,0.7,0.483186943105378,0.5168130568946219,0.5944786072970069,0.6208635995356683,15.0
1377,0.8666666666666667,0.5,0.7,0.6,0.8,0.48255044393409413,0.517449556065906,0.5965158738139478,0.6237286476932623,16.0
1378,0.8666666666666667,0.5,0.7,0.6,0.9,0.4818993689106435,0.5181006310893567,0.5986555592544003,0.6266987123631923,1000.0
1379,0.8666666666666667,0.5,0.7,0.6,1.0,0.48123436787392154,0.5187656321260784,0.600902897554323,0.6297764733784794,19.0
1380,0.8666666666666667,0.5,0.7,0.7,0.5,0.4845232716464535,0.5154767283535466,0.5926217644517087,0.6170840997694099,15.0
1381,0.8666666666666667,0.5,0.7,0.7,0.6,0.4839156351563338,0.5160843648436663,0.5945319127540638,0.6198056745340887,16.0
1382,0.8666666666666667,0.5,0.7,0.7,0.7,0.48329291881763664,0.5167070811823633,0.5965376431129835,0.6226285506930171,16.0
1383,0.8666666666666667,0.5,0.7,0.7,0.8,0.48265549564595506,0.5173445043540449,0.5986441317295504,0.625555864805483,17.0
1384,0.8666666666666667,0.5,0.7,0.7,0.9,0.4820039087762926,0.5179960912237074,0.6008566543858104,0.628590531844382,18.0
1385,0.8666666666666667,0.5,0.7,0.7,1.0,0.4813388969585083,0.5186611030414916,0.6031805333359154,0.6317351672302407,21.0
1386,0.8666666666666667,0.5,0.7,0.8,0.5,0.4846363920531514,0.5153636079468483,0.5946300546809199,0.6187991842713044,15.0
1387,0.8666666666666667,0.5,0.7,0.8,0.6,0.4840273526368645,0.5159726473631353,0.596605667878434,0.621580927509709,1000.0
1388,0.8666666666666667,0.5,0.7,0.8,0.7,0.48340353326932806,0.5165964667306718,0.5986803778640399,0.6244664146880886,15.0
1389,0.8666666666666667,0.5,0.7,0.8,0.8,0.4827653799030918,0.5172346200969082,0.6008594842807429,0.6274587678028574,18.0
1390,0.8666666666666667,0.5,0.7,0.8,0.9,0.4821135195546958,0.5178864804453042,0.6031483651291428,0.6305608552204119,18.0
1391,0.8666666666666667,0.5,0.7,0.8,1.0,0.48144878658605433,0.5185512134139456,0.6055524160094059,0.6337752072089452,22.0
1392,0.8666666666666667,0.5,0.7,0.9,0.5,0.48475410668271274,0.5152458933172873,0.596719796556437,0.6205855547834058,16.0
1393,0.8666666666666667,0.5,0.7,0.9,0.6,0.48414380402143614,0.5158561959785639,0.5987641564778797,0.6234302328693534,17.0
1394,0.8666666666666667,0.5,0.7,0.9,0.7,0.4835190574005815,0.5164809425994185,0.6009112683449489,0.6263811664030581,14.0
1395,0.8666666666666667,0.5,0.7,0.9,0.8,0.48288039169107244,0.5171196083089274,0.6031665465076298,0.629441447627256,20.0
1396,0.8666666666666667,0.5,0.7,0.9,0.9,0.4822285243624602,0.5177714756375397,0.6055354576608197,0.6326138786782085,21.0
1397,0.8666666666666667,0.5,0.7,0.9,1.0,0.4815643924813319,0.518435607518668,0.60802345142915,0.6359008799898961,23.0
1398,0.8666666666666667,0.5,0.7,1.0,0.5,0.4848766618006187,0.5151233381993813,0.598895348916962,0.6224471503666013,17.0
1399,0.8666666666666667,0.5,0.7,1.0,0.6,0.48426525441147333,0.5157347455885266,0.6010119019775897,0.6253576582755047,19.0
1400,0.8666666666666667,0.5,0.7,1.0,0.7,0.48363977867069036,0.5163602213293098,0.6032349995400166,0.6283769952055164,1000.0
1401,0.8666666666666667,0.5,0.7,1.0,0.8,0.4830008447774159,0.5169991552225841,0.6055701584973516,0.6315082051358848,20.0
1402,0.8666666666666667,0.5,0.7,1.0,0.9,0.48234926763944486,0.5176507323605551,0.6080229164503634,0.6347540004059701,21.0
1403,0.8666666666666667,0.5,0.7,1.0,1.0,0.4816860944890591,0.518313905510941,0.6105987525219267,0.6381166623303697,24.0
