,n,h_b,h_g,a_b,a_g,e_b,e_g,ebh,egh,iteration
2426,0.8666666666666667,1.0,0.6,0.7,0.7,0.5641067330893239,0.43589326691067604,0.9395797993905384,0.9218078264434645,21.0
2427,0.8666666666666667,1.0,0.6,0.7,0.8,0.5622015042587329,0.43779849574126695,0.9414414371976751,0.9248016783635712,21.0
2428,0.8666666666666667,1.0,0.6,0.7,0.9,0.5602590580589012,0.43974094194109875,0.9433979502887172,0.9278852432628524,23.0
2429,0.8666666666666667,1.0,0.6,0.7,1.0,0.558278339492801,0.44172166050719885,0.9454559644995502,0.9310634811671608,21.0
2430,0.8666666666666667,1.0,0.6,0.8,0.5,0.5791031817220208,0.4208968182779793,0.9392827742925943,0.9164604314749885,22.0
2431,0.8666666666666667,1.0,0.6,0.8,0.6,0.5773111814928596,0.4226888185071403,0.9409567467441292,0.9193583345385955,1000.0
2432,0.8666666666666667,1.0,0.6,0.8,0.7,0.5754834485691297,0.42451655143087025,0.9427122874606967,0.922339587793142,23.0
2433,0.8666666666666667,1.0,0.6,0.8,0.8,0.573618875118373,0.4263811248816269,0.9445549256554436,0.9254086559642889,23.0
2434,0.8666666666666667,1.0,0.6,0.8,0.9,0.571716318818308,0.4282836811816919,0.9464906739829214,0.9285703466251037,23.0
2435,0.8666666666666667,1.0,0.6,0.8,1.0,0.5697746037595366,0.4302253962404636,0.9485260798509395,0.9318298438140356,22.0
2436,0.8666666666666667,1.0,0.6,0.9,0.5,0.5906357869901041,0.4093642130098959,0.942374007196984,0.9168564995947198,22.0
2437,0.8666666666666667,1.0,0.6,0.9,0.6,0.5888910483775859,0.4111089516224141,0.9440297131783524,0.9198256307620686,23.0
2438,0.8666666666666667,1.0,0.6,0.9,0.7,0.587110140341237,0.41288985965876296,0.9457652310899487,0.9228806858747494,1000.0
2439,0.8666666666666667,1.0,0.6,0.9,0.8,0.5852918571193101,0.4147081428806898,0.9475859952026057,0.9260263133638228,24.0
2440,0.8666666666666667,1.0,0.6,0.9,0.9,0.5834349465967222,0.41656505340327765,0.9494979215107426,0.9292675244222215,23.0
2441,0.8666666666666667,1.0,0.6,0.9,1.0,0.5815381097018951,0.41846189029810493,0.9515074600380767,0.9326097293973149,23.0
2442,0.8666666666666667,1.0,0.6,1.0,0.5,0.6023377801512078,0.39766221984879224,0.9453731666595119,0.9172568982200245,24.0
2443,0.8666666666666667,1.0,0.6,1.0,0.6,0.6006452292232515,0.3993547707767485,0.9470080569595809,0.9202980404801735,24.0
2444,0.8666666666666667,1.0,0.6,1.0,0.7,0.5989162092273052,0.40108379077269485,0.9487208630336382,0.9234277050559081,24.0
2445,0.8666666666666667,1.0,0.6,1.0,0.8,0.5971494178761685,0.40285058212383157,0.9505169096566805,0.9266507238553672,25.0
2446,0.8666666666666667,1.0,0.6,1.0,0.9,0.5953434940929564,0.4046565059070436,0.9524019997572996,0.9299723114229719,25.0
2447,0.8666666666666667,1.0,0.6,1.0,1.0,0.5934970157560776,0.4065029842439224,0.9543824674630931,0.9333981041315945,1000.0
2448,0.8666666666666667,1.0,0.7,0.5,0.5,0.5355254251758023,0.46447457482419763,0.92857575133858,0.9176499571655853,21.0
